	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
worthless	-0.8742263	-0.90075636	-0.0056054518	0.457951	0.29367197	0.39427328	-0.16290136	0.66587025	0.4856143	-0.33592537	-0.13574483	0.6449181	-0.092686825	1.4574618	0.17668767	0.62396437	0.15104687	0.098282605	-1.2127278	0.44100183	-0.4049819	0.45636654	-0.5334887	-0.58245796	0.956751	-0.07531181	-1.0225011	0.8481558	1.2771173	1.1464841	1.0984327	0.57011694	0.52468306	0.53502905	-0.36963606	0.22341746	-0.3049258	0.40408823	-0.94430226	-0.99504083	-1.1373724	0.80470675	-0.523484	-0.7000588	-0.015506271	-0.46404913	-0.5353005	-0.7164103	-0.17340037	-0.48956338
mexico	0.9896648	1.16447	0.16121693	-0.6823867	-0.8086604	-0.30880132	-0.5818835	-1.3121877	0.41358802	0.5803371	-0.6460173	0.07044609	-0.7571467	0.11427288	0.7852469	-0.071711406	0.19845565	2.680262	0.7846306	0.20823589	0.95047915	-0.62192094	-0.94322824	-0.9917753	-1.5444163	-0.86036134	0.10690198	-0.73777604	1.1321185	-0.059693843	0.8118733	-0.1568331	0.16988772	-0.0009503532	0.45611018	0.45148963	2.3243227	0.17860824	0.1631181	-0.077452734	0.1465128	-0.17247406	0.53794694	-0.26183394	0.12084627	0.23140213	-1.0162613	-0.8429055	1.3537542	-1.4311099
proper	0.21795702	-0.81636226	0.39156306	-0.44007218	0.4514236	-0.15247786	-0.526302	-0.37021506	0.08097094	0.081571326	-0.022751555	-1.0125897	-0.21128091	0.50268906	1.1437602	0.678255	-0.52848685	0.9506866	0.29048544	0.08326295	-0.5486065	0.076439776	-0.444052	0.07810736	0.38744035	-0.42197448	-0.8536992	-0.25031874	0.7287991	-0.3522367	0.93577814	-0.5557868	-0.65592396	0.767332	0.83610654	0.23607838	0.9716939	0.08665917	-0.69952	-0.6485336	-0.85629714	0.09673321	-0.52069694	-0.42909634	0.42909807	-0.5844426	-1.0086452	-0.46598038	0.8912098	-0.10357817
#impeachtrump	0.72292215	-0.33985597	-0.49220055	0.63666326	-0.37365022	-0.28950387	0.039332613	0.2587605	0.5080051	0.7261491	0.013379626	1.4821091	0.3213513	0.81355506	0.49433511	1.2621856	-0.5694111	1.3518884	0.7712928	-0.076346904	0.16384962	-0.08246073	-0.9240263	-1.5102401	0.35695785	-1.7778853	-0.26452184	0.20460472	2.0261972	1.0165682	-0.5685116	0.2651531	-0.20605254	0.9492539	-0.26449728	0.6979292	0.83725286	-0.6309357	-0.43086016	0.03505346	-1.439626	-0.13980675	-0.056169055	-0.740118	0.3422156	-1.4884882	-0.06237452	-0.2418043	-0.48233193	-0.5338764
becam	0.16308998	-0.25897166	0.47798428	-0.9196917	0.38217103	0.09840456	-0.122671574	-1.2402294	0.21261519	0.025720762	-0.028186306	0.5564859	0.2846936	0.6766939	-0.26388663	0.37305105	-0.9059975	0.57414126	-0.73747426	-0.69879216	1.2864186	-0.6101055	0.30429384	-0.5144394	-0.70108294	0.481135	-0.5855832	0.31727502	0.45258525	-0.33129215	-0.29822335	1.0037196	0.25300315	1.9821792	0.015649304	0.64682245	-0.8452703	0.1557769	0.29194853	-1.106178	1.2942934	-0.07936278	0.0059878305	-1.3213172	0.14018375	-0.807847	0.018408004	-1.2994562	0.74120843	-0.09494581
#qanon	0.64814866	-0.120750785	0.4055844	0.31074104	-0.021655869	0.36150837	-0.31457603	0.5242133	0.83241206	1.1649338	1.9600996	0.14411227	0.58913	0.8724923	-0.33726397	1.4815793	0.29467413	0.4230339	1.1631292	0.58872	0.5792657	0.21220902	-0.8862515	-0.656783	-0.121593274	-0.5955295	-1.2165712	-1.1863835	0.84818876	-0.020947695	-0.4911636	0.98839647	-0.51613796	0.84211725	0.72239137	0.22972468	0.46036485	0.041617133	-0.6148709	-0.4856734	0.8049471	-0.01641941	-0.14220248	-1.4853895	0.66036123	-0.9457289	-0.059893955	-1.370163	-0.21481642	-1.2483118
role	0.22489147	-0.30236185	1.7679564	0.08874813	-0.64504886	0.4886217	-0.5917104	-0.577531	1.0372342	0.12553936	0.84197116	-0.8301263	-0.14681113	1.9128855	1.0638149	0.55411935	-0.44979933	1.6462779	1.3727363	-0.66797364	-0.19436565	-0.61036754	-0.39123183	0.24637169	-0.1367651	-0.1990904	-1.8881071	-0.8153343	0.03590348	0.39694154	-0.94086087	-1.1371537	-0.7029902	-1.2656105	0.14840877	0.8962283	0.85638475	-0.22197135	-0.54028654	-0.5422512	-0.11618267	-0.023866802	1.0304297	-0.5371634	-0.56445056	-1.255955	-0.2629426	0.11187146	0.07487602	0.87911093
#neveragain	-0.335415	-0.73573166	-0.55136895	-0.73257995	0.6386475	-0.08563593	-0.64348465	-1.0818074	0.33294526	1.9091461	0.026306182	1.0318809	0.6742462	1.5183249	0.35340238	0.7651592	-0.8991097	0.27211922	-0.8129515	0.22313914	0.61493635	-0.43824494	-1.1202215	-0.5113372	0.6062921	-0.016079433	-0.50404066	-0.3665018	0.4617432	-0.38434964	-1.1470861	-0.7089193	0.1463103	1.2163122	0.42842057	0.30090868	1.1036508	1.1179354	-0.46328127	-0.47007033	-0.4727767	-0.18670928	0.66073686	-0.09535403	0.18204966	-0.7645677	-0.34954044	-0.21073443	-0.46081734	-1.1755455
#smartnew	-0.056349806	0.36424905	0.32578975	0.7059901	0.5202167	0.08974375	1.502554	0.048725586	0.23653194	0.72414	-1.6376796	1.3097277	-0.54984856	0.25776744	0.21682496	0.6700121	-0.18110105	0.2102508	1.523713	-0.23287693	-0.0138315	-0.62673414	-0.29543382	0.13191292	-0.47427738	-0.24550468	1.0931257	-0.1605131	-0.35829294	0.8224471	-1.0866411	0.4950153	-0.6200393	1.0097259	-0.019564211	0.36673918	0.2892176	1.3481318	-0.4727502	-1.5129815	1.9836285	0.2875617	0.32775488	-0.9584463	-1.0989448	-0.7118771	-0.6278633	-0.5519892	0.7166618	-0.27118686
carolina	-0.24272995	-0.65370375	0.5355237	-0.7021265	-1.4086335	-0.24949537	-0.28404158	0.3541165	0.118044935	0.4499768	-0.66245884	0.84466344	0.3226172	-0.2773493	0.53536767	0.502758	-0.8062556	1.0727891	0.6246448	1.597648	-0.14353698	1.2376297	0.1964865	-0.6579227	-1.5440638	-0.48640007	-0.35906106	-0.50686836	1.516661	-0.17210534	-0.2792133	0.89971656	0.646106	0.35384768	0.33901876	0.7416384	0.4153039	0.5024555	-0.20827964	-0.48014355	-0.022744104	-0.0071969926	0.8718655	0.7183573	-0.39874303	0.57865775	-1.5829451	-0.23872302	-0.053212196	-0.44576824
heinous	0.5241657	-0.8828443	0.37390134	0.573595	0.3296186	-0.6743424	0.18461655	1.1318705	-0.16108716	-0.04982902	0.1421641	-0.37008017	0.4022203	0.2469885	0.14953324	0.17063063	-1.22329	0.16187456	-0.13283527	-0.77710545	-0.6087997	0.70821977	-0.1361921	1.321203	0.28531367	0.18626934	-1.9636075	-0.6596924	0.17759076	1.1598334	0.36758548	1.1184933	0.21878052	0.8504978	-0.9942668	-0.047319684	0.5525297	-0.5557099	-0.053692892	-0.73516685	-0.3338117	0.41869345	0.6897209	-0.010946091	-0.15128091	-0.13650708	-0.41368538	-0.40414152	0.07536773	-0.42537832
grace	-1.0333022	0.33566776	0.33256626	-0.94720024	-0.479969	0.7646593	0.70304644	0.13990584	-0.091335505	1.1036804	-0.3009463	-0.6462543	0.06317867	1.0069218	1.0202569	-0.059574604	-0.15524195	0.5514213	0.45835388	0.41380814	0.06165413	0.17192324	0.20896566	0.3464906	-0.47863275	-0.26934922	-0.9063425	0.806589	-0.2589813	1.0752298	0.51869094	0.648434	-0.26206183	1.0559764	0.29641023	-0.02192863	0.10399702	1.6857921	-0.4862082	0.1585971	-0.91967696	0.20003802	1.1441475	-0.036049258	-0.20099953	0.5815838	-0.9987868	-0.11730866	1.2919668	0.05166574
tennesse	-0.87886846	0.3406207	0.79254985	-0.9677594	0.5323581	-0.38695374	0.3723022	-0.66184044	0.32675216	-0.11132623	0.29342696	1.0259407	2.0015566	-0.28164876	0.7948451	0.84255326	-0.8696077	0.18698284	-1.2201357	-1.0541569	0.8225015	-0.27688536	-0.5139885	0.97268915	0.33358115	-1.9523394	-0.846406	-1.7578077	1.0210671	0.31259912	-0.54378295	-0.98595583	-0.3987281	0.320934	0.4431302	-0.22448868	-0.5199099	0.5866885	-1.3632469	-1.2936866	1.281708	0.9503008	-0.14276461	0.52132523	-0.887542	-0.586905	0.1488799	-0.86040777	0.27323157	-0.2818252
plant	-0.28538784	-0.8778399	-0.2535757	-0.94142437	-0.68062055	0.19502294	-1.4536853	-0.08893254	-0.78078806	0.3812949	0.5773959	0.23746821	-0.9055551	0.19110692	0.94510174	0.40263608	-0.46370754	0.40846306	0.655275	-0.18015903	-0.033494085	-0.51777977	0.5751165	0.85568076	-0.4921828	0.17384046	0.78421676	0.42159706	-1.1917517	-0.6451938	0.4014689	0.23370647	-0.53577524	1.4281087	0.14964335	0.34596747	0.044150144	-0.49063218	-0.9285641	-0.33263692	0.59670645	-0.16202676	-0.10632882	-0.31910673	-0.28396434	-0.79943407	-0.25939912	-0.9617866	0.11802697	-0.77577573
besid	-0.66397196	-0.34285656	-0.5263588	-0.3121547	0.52748084	-0.1487453	-0.34767988	0.34239748	-0.027827758	-0.008528445	0.2434428	0.936224	0.22765577	0.56363755	0.18803924	0.5509316	-0.06566523	0.64565843	-0.084775716	-0.25679117	-0.00024196133	-0.20524728	0.3120123	-0.58531004	-0.121182404	-0.16506559	-1.1983774	-1.104521	0.8572556	-0.44122294	0.5713495	0.19634636	0.5052297	0.28138065	0.30943978	0.38181442	0.2840979	-0.48670503	-0.3575803	0.18738563	-0.24806759	-1.0440872	-0.26726264	0.008426905	0.53750247	-0.72636044	-0.7978591	-0.6652672	0.19074383	0.2215597
natur	-0.09553239	-0.650589	0.77879995	-0.99620605	0.08770067	-0.13375425	-0.06961802	0.18678084	0.28832686	0.28495488	-0.6395895	-0.48370296	-0.23169833	0.8238872	0.6274339	0.8254418	0.4480242	0.15176052	-0.27079222	-0.48496148	0.3100034	-0.25396067	-1.1188653	0.7112065	-1.3805107	0.3920625	-0.9302481	0.62372005	1.0257286	0.663851	-0.26554212	1.019004	-0.6424969	-0.071858004	0.70371455	0.76318234	0.35260394	-0.5654766	0.29219672	0.14106081	0.39811254	0.21599177	0.24644634	-0.30618882	0.61148727	-0.9732071	-0.7038121	-0.34388202	0.47605854	-0.42524904
mysteri	0.43880862	-0.50107056	0.33831364	0.43428344	-0.056581013	0.92489827	-0.30500335	0.25257787	-0.10318936	-0.32159826	0.0038068816	-1.0481824	0.08365624	-0.021060307	1.2779865	-0.29765674	-1.0202857	-0.001804553	-0.4061858	-0.20719323	0.32941157	0.023894934	-0.29248685	0.15308663	-0.92376846	0.3195077	-1.3027335	0.38443	0.4343155	0.27534023	0.17270972	1.3310256	-0.258969	0.8972671	0.7506815	0.025052	-0.48294884	0.20788726	-1.3846765	1.117684	1.3369889	0.10562992	-0.118763596	-0.9630374	-0.07877559	0.19736764	0.01454095	-0.41679132	0.16217773	0.36304137
nashvill	-1.0001596	-0.49135125	1.0791315	-1.2265197	0.41339672	-0.68247926	-0.6996645	-0.4703371	0.42555618	1.12314	1.2849997	1.0760174	1.6505969	0.19476649	0.7244396	0.80571806	-0.2498251	0.13077259	-0.9584004	-0.9737289	0.62233007	0.19464055	-1.0360348	0.26765013	-0.8468187	-2.0803308	-0.9106444	-0.19314675	1.0697365	0.06898051	-1.3509574	-0.6758517	-0.52835673	0.5025864	0.4960307	0.39901912	-0.14884967	0.47520834	-1.5066578	-0.341457	1.495846	0.75610626	0.6006199	-0.5395488	-0.87613994	-1.4242301	-0.028395537	-0.7854835	1.1465064	0.6392212
#gunfreezon	-0.03808777	-0.39923137	0.29172745	0.09948951	0.32326528	0.056915242	0.5931132	-0.2984595	1.2047849	-0.3455302	0.041163415	0.45476288	0.40642887	-0.521721	0.073215514	0.4883848	-0.114611246	-0.095304385	0.02406156	-0.5671515	-0.7027793	-0.73688424	-0.90629613	0.06474961	-0.18343103	-0.7202966	-0.7886042	-0.27309117	0.9046764	-0.9338467	0.20895028	0.56880426	-0.2197094	-0.5753726	1.8369042	-1.7764964	-0.19770049	-0.77598166	-0.08911316	-0.3842699	-0.77601635	-0.72361827	0.9023963	-0.45579135	0.57278997	-1.1767764	-0.17714098	0.04954046	-0.067963704	-0.9560423
toler	0.18382502	-0.7012805	-0.12478361	-1.7097738	0.5024276	-0.6013433	0.28017077	-0.17825699	-1.1938293	0.25594592	-0.3660903	0.08603229	0.1643629	0.71543753	0.6973051	1.1107028	-0.4557388	1.3324952	-0.14612064	-0.52543354	-0.30371797	-0.14495839	-0.0037882626	0.012612104	-0.60760874	1.2465944	-0.8829156	-0.18184529	0.9509211	0.69222295	0.7402965	0.94202244	-0.39353615	0.9126179	0.47509697	0.36469936	-0.62179184	-0.9601817	0.5033645	0.7897596	-0.29106426	-0.08563143	1.2405056	-0.92966664	-0.27131012	0.11577529	0.18744898	-0.2664075	-0.06676412	-0.39566472
surgeri	-1.6221557	-0.8337698	0.39744106	-1.4083855	0.24331082	-1.1759839	-0.47650737	-0.73595756	0.14209974	0.06709152	0.21449983	-0.4781891	-0.46050262	1.1615782	1.6886597	0.020047963	-0.5037331	1.1610479	-1.7521168	0.99401	-0.8117953	-0.5854811	0.5411464	-0.78536934	-0.7665392	-0.6778648	0.0027878992	0.86121345	-0.29785848	-0.16231853	-0.1018997	0.44602907	1.4224738	-0.60738766	-1.0014864	2.04915	0.015993515	1.3169291	-1.2447095	-0.27327797	-0.23364595	0.891338	-0.009287313	0.94050527	-1.4833719	-2.556024	-0.30804667	-0.31928992	-0.014019247	-0.5698427
louisiana	-1.1291094	-0.96500456	0.23926187	-1.903717	-0.42352438	-0.9082055	-0.19921786	-0.35341	0.28920805	0.36104763	-0.0870549	0.13920258	1.9370503	-0.57777154	0.85696006	-0.45605323	-1.4102833	0.17050523	-0.28103095	-1.0760493	-1.3852143	0.2827832	-0.60753393	-0.080795765	0.6788727	-1.0114934	-0.53361017	0.27543446	-0.73372734	-0.6884237	-0.24223983	1.6283797	0.28002775	-0.045420744	-1.1193738	0.29281393	1.5659949	-0.2566763	-1.4250295	-0.084778726	0.51865864	-0.034259498	0.35563385	0.27788773	-0.9282222	-0.7745886	-0.7172986	0.06003887	-0.7508855	0.30143487
moslem	0.1264896	0.037663177	0.4224398	0.28416294	-0.86461294	-0.490816	0.91986144	-0.80083525	-0.06994339	-0.09968968	-0.17132095	-0.37932852	0.5515368	0.50570047	0.42912886	0.70043546	1.0163813	-0.12915704	1.1541884	0.36819446	-0.77005446	0.14690027	-0.5620806	-0.59939617	-0.9136336	0.026621483	-0.8862997	-0.23050028	0.3920169	0.761907	-0.08051632	0.98422605	0.11289412	-0.019975446	1.010587	0.18883032	-0.5723399	-0.81217396	-0.020477384	0.7770269	0.48347065	-0.8149571	0.048589975	1.1220409	-0.10879639	-0.7842462	0.57856965	-0.8143444	0.68772185	-0.16838276
muhammad	-0.14404944	0.48006874	0.7661774	-1.8320974	0.89876366	0.63430166	0.8143971	-0.62475514	0.2869436	0.5301297	0.6461179	0.8374398	0.056093335	-1.3877484	1.9430857	0.9642829	-0.5712552	0.8565252	-0.5914882	0.103537425	0.036450334	0.8266185	-0.71853393	1.2632048	-1.1306672	0.09763688	-0.5997335	-0.08049139	0.088982314	0.2101755	0.68455297	1.8182228	-0.51948375	-0.3307699	0.37771302	0.77719855	0.75340664	-0.66639173	0.17044209	0.7461949	1.1979012	0.1158669	-0.29900366	-0.6061269	-0.739082	-1.0108011	1.2322075	-0.15203395	0.28899574	-1.4158378
mast	-0.38164473	-0.4925884	-0.076738685	-0.5922079	-0.3057239	-0.21467748	1.2927963	-0.36442006	-0.5745136	0.017938308	-0.4451818	1.0745665	0.93470985	-0.9307114	-0.03215599	0.0979698	0.55995345	2.08486	1.4501328	-1.3420588	0.77365005	0.5429187	-0.5774982	0.20882714	-0.37805063	0.022667177	-0.38439804	-1.2366934	-0.22103696	-0.23982595	0.02043118	0.54519403	-1.1340759	0.26425374	0.5433392	0.78235584	0.5101727	0.3202785	-0.530223	-1.3976732	-1.2871788	-0.80897063	-0.47184688	0.04265108	1.2310407	-1.3175287	-0.06991666	-1.3953755	-0.34917057	-0.13036229
kate	-0.44973648	-0.96952856	0.006596282	0.9747548	-0.06259634	-0.3243444	0.7635847	-0.6542808	0.481988	0.5617398	-0.8744981	-0.33728656	0.5411908	0.5902683	0.9595414	-0.77631176	-0.7441721	0.19054072	1.1974295	-0.29085875	-0.9685521	0.5718324	-0.27841392	-0.7805179	-0.5343084	-0.3008866	-0.19528171	0.4404853	0.2505292	0.42059988	1.087701	0.5188317	-0.4250421	1.2296124	0.96404624	-0.2554187	0.71637285	0.81710714	-0.19055659	-1.0637593	-0.13376069	0.14334792	-0.023781791	1.4921259	-0.7365063	-1.1000655	0.90481746	-0.95489573	0.831983	-0.34211642
sgt	-1.6761031	-0.07383233	0.016591439	0.5031216	0.55339926	-0.65484107	1.4671938	-0.29133552	1.1943889	-0.79939246	-0.2925241	-0.39183563	-0.072879046	0.37177324	0.5187651	-0.2577069	-0.5046556	0.17103538	0.9183473	-0.045115843	-1.6428893	0.70942533	-0.6693022	1.2805719	-0.3292884	-0.74994993	-0.91415536	-1.0738702	0.34855232	-0.27660283	-0.8532237	1.6622895	-0.20367342	0.49448115	0.3113979	-0.24584872	0.79640067	1.7481909	0.9815545	-0.26415357	0.85348284	-0.58079606	-1.0997488	-0.75599974	-0.8824966	-1.2218804	-1.1442466	-0.8237912	1.0881448	-0.24515304
properti	-0.047719672	-1.1063602	-0.23191714	-0.4010107	-0.3719161	-0.5904412	0.5258321	0.036624968	-0.10353946	0.38560393	0.02378786	-0.055782765	0.10560517	-0.3843879	0.010939864	0.47945806	0.7735354	0.8675052	0.72378397	-0.04307422	-0.57985127	-0.6253076	-0.5230812	-0.11032301	-0.36998627	-0.20522046	-0.73266476	-0.12750879	1.0149949	-0.9542806	0.44721532	0.4107072	-1.0083033	0.16863757	1.0659224	0.5365157	-0.6418245	-0.019443065	-1.0664527	-1.8760152	-0.3018153	0.46412537	0.122400895	-0.7174477	1.0856138	-0.49465692	-0.978281	-1.07233	-0.30966204	0.30143198
forgiv	-0.722506	-0.16938981	0.15645924	-0.80955386	-0.16012715	-0.12569161	0.6490617	0.106075585	0.06944824	1.1407616	0.41107154	-0.18961012	-0.42984402	0.55790746	0.4535467	1.2152112	-0.39408475	0.14286786	-0.6123059	0.35296437	-1.405731	-0.00020258501	0.47490597	-0.07522108	-0.2395424	1.3190444	-1.9759051	0.6426045	-0.039801225	0.9827484	-0.9024613	-0.6296163	0.6266562	0.36341393	-0.2980238	-0.55735564	0.08425911	0.38209617	-1.469818	0.021976262	-0.0797372	0.07553774	-0.38510242	0.27645138	0.7731339	0.02466172	-1.0922608	0.31044877	0.8212176	0.053525016
iran	1.3173081	0.57896316	0.15716664	-0.38470376	-0.7973423	-0.139718	-0.8134366	-1.4993937	0.1318787	0.4759413	0.057917114	0.017830878	0.037050072	-0.3678627	0.45580387	-0.17770134	0.9580724	3.087343	0.3665764	0.87952185	-0.5622465	-0.8317684	-1.3118699	-0.7412765	-1.571384	-0.09252565	-0.10448946	-0.012359454	0.113187954	0.7453238	0.37765113	0.71509624	0.20309675	0.656348	0.76881635	-0.12979907	1.0625527	0.080458164	-0.41291592	-0.812494	-0.08008702	0.36926237	0.5225867	-0.18392165	0.36838624	-0.82777977	-1.709279	-1.3576491	1.1126757	-1.3563247
#peac	-0.3794671	-0.30525935	-0.8065754	0.5238128	0.012731165	-0.5003428	0.6342864	-0.3153265	-1.1546916	0.7083185	0.31066987	0.69764215	0.09265591	0.53069675	0.6945727	0.5783722	-0.03278628	1.0501552	-0.4937954	-1.2687514	-0.68346655	-0.32150078	0.3393217	0.06088859	-0.77171063	0.61851037	-1.0140839	-0.29564047	0.22267002	0.36732733	1.1357358	1.8477628	-0.2978866	0.13196544	0.4436115	-0.28634888	-0.4990173	-0.13256134	0.39709553	0.76706254	-0.83517253	0.04500884	2.302435	-1.1057818	-0.27060702	-0.6087792	-0.52958876	-0.3534851	0.09173296	-1.0089698
mohammad	-0.0155617595	0.6933212	-0.09446246	-0.608851	-0.16180709	-0.24299192	0.78598046	0.6302632	-0.10309576	-1.0924915	0.6114776	-0.41586858	-0.2577567	0.79338765	1.0293549	-0.17123482	0.0045049824	1.181498	1.0078814	0.09208873	0.11812082	-0.03014917	-0.06482464	-0.19560423	-0.95813775	0.1602067	-0.90700924	0.17116176	1.0069649	0.4246382	0.26264942	1.0442135	-0.5926591	0.15928522	0.4850086	0.17665963	-0.8256329	-0.73994863	0.08943064	0.26133546	0.9425829	0.66119325	-0.53838205	0.96675473	-1.0465026	-1.2347959	-1.0609517	-0.63838273	0.56522554	-0.49392486
uncl	-0.5106751	-0.07055399	0.06501804	-0.36090702	0.7284612	-0.4134874	0.7048278	-0.45974082	0.53122485	0.46762732	0.31851658	-0.22567105	0.12452896	0.7598744	1.6286223	-0.920256	-1.4743638	2.022128	-0.25953874	0.22899747	0.24092883	0.52341855	1.5593984	-0.9943515	-1.0486966	-0.48159197	-0.79591006	1.6735926	0.06716629	0.13906275	-0.13225462	0.8104284	1.664474	-0.47623992	-0.3553711	0.21313271	-0.17388326	0.15785205	-0.37535667	-0.63541114	1.0391243	0.24510434	0.029800266	0.45068753	-0.7527933	-1.2436922	-0.6649541	-1.264961	-0.20938584	-0.8699421
#domesticterror	0.34365955	-0.41959855	0.23974058	-0.33451682	-0.41535956	0.3575787	0.15484947	0.3675933	-0.53817	-0.9618172	-0.6736742	0.10707903	0.007845525	-0.4196329	0.5349281	-0.73370373	0.4642685	0.36956924	-0.43290365	-0.91910934	0.19618815	0.09733498	-1.3884172	-1.8033025	-0.60572493	-0.2510209	-0.83039033	0.04332284	0.35354364	0.7153109	-0.47132295	0.8039736	0.5395951	1.8646097	0.84588933	0.86705935	0.13118123	-0.6429988	-0.7103306	-0.20356403	-0.3172898	0.29727897	0.46071473	0.33976725	-0.6497773	-0.6492212	-0.45196408	-1.3803761	-0.3119582	-0.61673486
ultim	-0.15530908	-0.6683178	0.63424045	-0.8470736	0.3480294	0.28824937	-0.4577834	-0.15971942	0.054795414	0.04651472	-0.26815477	-1.1054276	0.5200821	0.16795272	-0.065574706	0.29213715	-0.95723754	1.0222831	-0.045541883	0.31006497	-0.21857563	-0.24852616	-0.3901024	0.69596994	-0.93920726	0.14058416	-0.36211017	0.333117	-0.44583252	0.06238708	0.5290793	2.0032268	-0.76641595	1.5122026	1.5585084	0.052411735	-0.87728214	0.03556165	-0.39508224	-0.3458236	-0.62716526	0.27585983	1.1683502	-2.2095752	-0.40585005	-0.37106377	-0.40202913	0.2018069	0.49052152	0.13367319
cleveland	-1.0959615	-0.34911203	0.04680008	0.4756045	-0.51336193	0.56486297	0.6874617	-1.7572632	-0.49760824	-1.0740483	-0.019797854	0.09478149	0.38582468	-1.264776	2.1426518	0.09957144	-0.034971923	-0.33671665	0.92018765	-0.86119676	-0.33179927	0.2589074	-0.1690094	0.0707352	-0.5922444	0.3653533	-1.177588	-0.2917161	-0.021303143	0.42380795	-0.43529463	-0.21835735	0.47603253	-0.95589596	0.78528124	1.4945829	0.051374905	-0.7270682	-0.56263214	-0.37236205	0.46512783	-0.51502234	0.09007353	-1.6345557	-0.42744187	-0.5748246	-0.038693912	-0.6474777	-0.5122297	-0.14000742
palestinian	-0.6550414	-0.28621185	0.12584087	-0.2832471	-0.50304735	0.577584	0.2760048	-0.416889	-0.034565434	0.21107471	-1.1701788	0.5479641	1.1805329	0.29280615	-0.28517953	1.1691934	-0.43548346	0.9783185	-0.06976864	-0.3957218	-0.3268093	-0.26069427	0.64403915	1.1422417	-0.5043589	1.1253178	-0.10584829	1.1418877	-0.07746046	-0.009257063	-0.29990956	0.9536717	-0.23592487	-0.151323	0.42013285	-0.14989126	-0.123423725	-0.47374293	1.003262	-1.0903082	1.3134458	-0.18162313	0.46606845	0.4472497	-0.30761102	0.7471929	-0.44120938	-1.2282555	-0.37159288	0.4357677
offend	0.027028024	-0.9022026	-0.15537485	-0.24602535	-0.29690582	0.11985964	-0.60235596	0.44944224	-0.7141489	0.082109235	-0.05450703	0.08711915	0.31472552	0.62274164	0.28411508	0.75911844	-1.2797843	1.1356432	0.057444304	-0.75146633	-0.45346525	0.48611647	-1.2911181	-0.5570315	-0.535463	0.8088727	-0.36833662	0.39980352	0.16271414	0.84184694	1.0498577	0.4360663	-0.41213632	0.55119723	0.8850918	-0.21966138	0.048823953	-0.112655446	-0.13385947	-0.31475303	0.24107367	0.037446976	-0.48523742	-0.44082105	0.017529432	-0.54724824	-1.0168645	-0.72900236	-0.16507754	-0.28080407
moham	-0.58252174	0.33652297	0.045764517	-0.3247817	0.267879	0.8152298	0.9809454	0.3842137	0.7463306	-0.24069643	0.87758636	-0.40705818	-0.48967752	-0.074104816	0.57717913	0.42743987	0.2204691	0.21106336	0.5780142	0.3384757	0.5551531	-0.18474135	0.22307897	0.3988952	-2.2959962	-0.23831293	-1.2006885	0.4821847	0.53590447	0.8052386	0.03752204	1.3543084	0.45485502	0.601988	1.1309686	0.82612145	0.6681132	-0.39160624	-0.795227	-0.5403706	0.5640676	-0.26210612	-0.8837948	1.3506205	-0.39837742	0.061669685	-0.13865611	-0.9383667	-0.13677755	-1.2109766
homegrown	1.2779379	-0.19169325	1.4706054	-0.9199865	-0.44141835	-0.5515406	-0.5981427	-0.424007	-1.0374513	-0.04592106	-0.5978035	-0.3136375	0.3577061	-0.31203765	1.2474511	0.45883211	-0.9856503	0.01777197	0.76260406	-0.46740943	0.5907649	-0.28566903	-1.1417875	-1.0402203	-0.36254725	0.3672142	0.13461424	-0.66521657	1.3607047	1.9844937	1.1124055	-0.20917925	0.42950782	1.0742146	0.50916684	0.81062484	-0.24740872	-0.34891212	-0.086824134	-0.6011593	0.18998122	-0.26620802	0.38562575	-0.41026175	-0.8276918	-0.45395935	0.20964816	-1.1562408	0.71111304	-0.6217598
#mentalhealth	0.55995256	-0.5794267	0.7526586	0.70348656	0.47588694	0.02055418	0.34609735	-0.48708662	0.4557146	0.1690369	-0.7058358	-0.3759871	-0.07858941	0.53473186	0.41461048	0.5139254	-0.2929814	1.5393112	-0.23406568	0.3979876	0.48816264	-0.02479725	-0.35793242	-1.3849728	-0.6834172	0.17113996	-1.1250708	-0.60809517	0.46460435	-0.39233857	0.10555248	0.61527103	-0.6219168	0.9842402	0.7246977	-0.49584073	1.2086372	0.31390887	-0.93514633	0.5685294	-1.2893318	0.50423443	0.31629944	-0.5580871	-0.049593627	-0.45410547	1.1957316	0.6558647	0.9531287	-1.3970902
noon	-1.7161419	-1.051121	0.3429258	0.21981147	-0.62404907	0.7368319	0.4486237	0.48399466	-0.12246053	0.31145442	-0.19328551	0.09656046	-0.18585981	-0.8451004	0.7457301	0.06918502	0.012612492	0.7370707	0.6689169	-0.41669554	0.16626565	0.3916912	-0.99867254	-0.3545662	0.7081845	0.24188648	-0.89251614	-0.3417567	0.42750013	-0.6690369	0.11624915	0.46992213	-0.68455124	0.7298445	0.31988174	2.1146286	-0.45400536	1.111202	-0.42085755	-0.17240329	-0.2625079	0.25806567	1.3357923	0.1641539	-0.1967293	-1.2525485	0.22394872	-0.44419855	-0.7546003	0.004630834
